"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","c8a2297eeb8cbb75dceebdab072da148175bc76a"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.8984375000000001, 0.8984375000000007, 6.500000219489538)"
"diagnostics","Image-original","Size","(256, 256, 24)"
"diagnostics","Image-original","Mean","81.13570467631023"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","769.0"
"diagnostics","Mask-original","Hash","7230a6d8463b792a235fd1590e314dc491ccbd3c"
"diagnostics","Mask-original","Spacing","(0.8984375000000001, 0.8984375000000007, 6.500000219489538)"
"diagnostics","Mask-original","Size","(256, 256, 24)"
"diagnostics","Mask-original","BoundingBox","(55, 95, 11, 58, 109, 1)"
"diagnostics","Mask-original","VoxelNum","5059"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(84.96185016801739, 150.98675627594386, 11.0)"
"diagnostics","Mask-original","CenterOfMass","(-47.08885323947872, -5.39194142971192, -0.8189718253547653)"
"original","firstorder","10Percentile","309.8"
"original","firstorder","90Percentile","530.0"
"original","firstorder","Energy","1043716701.0"
"original","firstorder","Entropy","3.612534916952393"
"original","firstorder","InterquartileRange","96.0"
"original","firstorder","Kurtosis","6.006805501132199"
"original","firstorder","Maximum","624.0"
"original","firstorder","MeanAbsoluteDeviation","71.32164600821594"
"original","firstorder","Mean","443.7792053765566"
"original","firstorder","Median","473.0"
"original","firstorder","Minimum","1.0"
"original","firstorder","Range","623.0"
"original","firstorder","RobustMeanAbsoluteDeviation","42.881059816783576"
"original","firstorder","RootMeanSquared","454.2123900073761"
"original","firstorder","Skewness","-1.6505408888629525"
"original","firstorder","TotalEnergy","5476104732.626973"
"original","firstorder","Uniformity","0.111932761315274"
"original","firstorder","Variance","9368.912111564661"
"original","glcm","Autocorrelation","349.22511716927204"
"original","glcm","ClusterProminence","15332.612100834345"
"original","glcm","ClusterShade","-600.4302437395849"
"original","glcm","ClusterTendency","50.898863391353885"
"original","glcm","Contrast","5.421413196496036"
"original","glcm","Correlation","0.8068168420942399"
"original","glcm","DifferenceAverage","1.5125682140233982"
"original","glcm","DifferenceEntropy","2.3013291151906596"
"original","glcm","DifferenceVariance","3.099588538358723"
"original","glcm","Id","0.5477914014607097"
"original","glcm","Idm","0.5001709548142856"
"original","glcm","Idmn","0.9920101110987111"
"original","glcm","Idn","0.9465312038032433"
"original","glcm","Imc1","-0.21323076668564955"
"original","glcm","Imc2","0.8793134462609671"
"original","glcm","InverseVariance","0.4474202538814895"
"original","glcm","JointAverage","18.38083745564522"
"original","glcm","JointEnergy","0.02331519927023519"
"original","glcm","JointEntropy","6.390458198464855"
"original","glcm","MCC","0.8327213501155497"
"original","glcm","MaximumProbability","0.06432006955094616"
"original","glcm","SumAverage","36.76167491129044"
"original","glcm","SumEntropy","4.466459355589114"
"original","glcm","SumSquares","14.080069146962483"
"original","gldm","DependenceEntropy","6.042405022906925"
"original","gldm","DependenceNonUniformity","961.4431705870726"
"original","gldm","DependenceNonUniformityNormalized","0.19004609025243577"
"original","gldm","DependenceVariance","2.361133680877564"
"original","gldm","GrayLevelNonUniformity","566.2678394939711"
"original","gldm","GrayLevelVariance","15.016140008465438"
"original","gldm","HighGrayLevelEmphasis","348.8962245503064"
"original","gldm","LargeDependenceEmphasis","11.44672860249061"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","4233.372603281281"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.04527875868644282"
"original","gldm","LowGrayLevelEmphasis","0.006262695204569978"
"original","gldm","SmallDependenceEmphasis","0.2776196108581873"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","88.64011848385074"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.002782033772254043"
"original","glrlm","GrayLevelNonUniformity","388.84459756964185"
"original","glrlm","GrayLevelNonUniformityNormalized","0.10273378063723768"
"original","glrlm","GrayLevelVariance","16.257729720803155"
"original","glrlm","HighGrayLevelRunEmphasis","342.4717707374963"
"original","glrlm","LongRunEmphasis","2.315348066664654"
"original","glrlm","LongRunHighGrayLevelEmphasis","829.2901342334962"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.012148859202863748"
"original","glrlm","LowGrayLevelRunEmphasis","0.006997745797881125"
"original","glrlm","RunEntropy","4.7506897557227825"
"original","glrlm","RunLengthNonUniformity","2331.4306172100855"
"original","glrlm","RunLengthNonUniformityNormalized","0.6147924155626607"
"original","glrlm","RunPercentage","0.7482209922909666"
"original","glrlm","RunVariance","0.523120539178648"
"original","glrlm","ShortRunEmphasis","0.811966396276049"
"original","glrlm","ShortRunHighGrayLevelEmphasis","273.8395164898278"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.006184830833522404"
"original","glszm","GrayLevelNonUniformity","127.96328029375765"
"original","glszm","GrayLevelNonUniformityNormalized","0.07831290103657139"
"original","glszm","GrayLevelVariance","20.51048032252217"
"original","glszm","HighGrayLevelZoneEmphasis","318.062423500612"
"original","glszm","LargeAreaEmphasis","47.61015911872705"
"original","glszm","LargeAreaHighGrayLevelEmphasis","18531.020807833538"
"original","glszm","LargeAreaLowGrayLevelEmphasis","0.1504334746273816"
"original","glszm","LowGrayLevelZoneEmphasis","0.010053477661720172"
"original","glszm","SizeZoneNonUniformity","544.0893512851898"
"original","glszm","SizeZoneNonUniformityNormalized","0.3329800191463829"
"original","glszm","SmallAreaEmphasis","0.5961259879236287"
"original","glszm","SmallAreaHighGrayLevelEmphasis","181.80180413601514"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.007142470874870782"
"original","glszm","ZoneEntropy","6.186907677652586"
"original","glszm","ZonePercentage","0.32298873295117614"
"original","glszm","ZoneVariance","38.02442774337854"
"original","ngtdm","Busyness","0.7222587518244564"
"original","ngtdm","Coarseness","0.002171583013583896"
"original","ngtdm","Complexity","305.33233464296273"
"original","ngtdm","Contrast","0.05024857069559701"
"original","ngtdm","Strength","0.933452056911762"
