"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","e23a5704f461bdcacd8e3aeca8ee71d1c4609178"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.7187500000000003, 0.7187500000000001, 6.750000087401732)"
"diagnostics","Image-original","Size","(260, 320, 24)"
"diagnostics","Image-original","Mean","123.6619781650641"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","898.0"
"diagnostics","Mask-original","Hash","5eb580ad02135cea281f4e5cd23aeb876aa6022f"
"diagnostics","Mask-original","Spacing","(0.7187500000000003, 0.7187500000000001, 6.750000087401732)"
"diagnostics","Mask-original","Size","(260, 320, 24)"
"diagnostics","Mask-original","BoundingBox","(111, 157, 6, 88, 112, 1)"
"diagnostics","Mask-original","VoxelNum","6504"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(150.34670971709718, 214.0641143911439, 6.0)"
"diagnostics","Mask-original","CenterOfMass","(9.893629899275794, 35.93423475610615, -17.496557891727107)"
"original","firstorder","10Percentile","412.30000000000007"
"original","firstorder","90Percentile","663.0"
"original","firstorder","Energy","2027593452.0"
"original","firstorder","Entropy","4.044405204561437"
"original","firstorder","InterquartileRange","152.0"
"original","firstorder","Kurtosis","6.604172717049016"
"original","firstorder","Maximum","800.0"
"original","firstorder","MeanAbsoluteDeviation","91.52543500527257"
"original","firstorder","Mean","544.7595325953259"
"original","firstorder","Median","568.0"
"original","firstorder","Minimum","0.0"
"original","firstorder","Range","800.0"
"original","firstorder","RobustMeanAbsoluteDeviation","60.84110089804241"
"original","firstorder","RootMeanSquared","558.3418403640435"
"original","firstorder","Skewness","-1.5522339215772374"
"original","firstorder","TotalEnergy","7070341223.120933"
"original","firstorder","Uniformity","0.07694356694489453"
"original","firstorder","Variance","14982.662347629011"
"original","glcm","Autocorrelation","523.7533497448126"
"original","glcm","ClusterProminence","45880.890239937384"
"original","glcm","ClusterShade","-1147.5296516834633"
"original","glcm","ClusterTendency","83.80415803110441"
"original","glcm","Contrast","5.72041182721454"
"original","glcm","Correlation","0.87125901931094"
"original","glcm","DifferenceAverage","1.449300607302818"
"original","glcm","DifferenceEntropy","2.256045107372477"
"original","glcm","DifferenceVariance","3.587226985152284"
"original","glcm","Id","0.5707209450519899"
"original","glcm","Idm","0.5293804979932779"
"original","glcm","Idmn","0.9951077485801499"
"original","glcm","Idn","0.9604151739211642"
"original","glcm","Imc1","-0.3092117924580983"
"original","glcm","Imc2","0.9553048188269739"
"original","glcm","InverseVariance","0.4532322390117806"
"original","glcm","JointAverage","22.455085054545048"
"original","glcm","JointEnergy","0.016794972831831952"
"original","glcm","JointEntropy","6.782501897454505"
"original","glcm","MCC","0.8895148787686723"
"original","glcm","MaximumProbability","0.044323228834341435"
"original","glcm","SumAverage","44.9101701090901"
"original","glcm","SumEntropy","4.9303559846924685"
"original","glcm","SumSquares","22.381142464579742"
"original","gldm","DependenceEntropy","6.575280147891732"
"original","gldm","DependenceNonUniformity","1127.0369003690037"
"original","gldm","DependenceNonUniformityNormalized","0.173283656268297"
"original","gldm","DependenceVariance","2.731454406333731"
"original","gldm","GrayLevelNonUniformity","500.4409594095941"
"original","gldm","GrayLevelVariance","24.026689980921947"
"original","gldm","HighGrayLevelEmphasis","521.7337023370234"
"original","gldm","LargeDependenceEmphasis","13.265990159901598"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","7228.986777367773"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.09605788181088387"
"original","gldm","LowGrayLevelEmphasis","0.008135321221629348"
"original","gldm","SmallDependenceEmphasis","0.2553400727418319"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","120.78962349346544"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0023273376066005745"
"original","glrlm","GrayLevelNonUniformity","334.865531512066"
"original","glrlm","GrayLevelNonUniformityNormalized","0.07157022468246702"
"original","glrlm","GrayLevelVariance","26.599884326080144"
"original","glrlm","HighGrayLevelRunEmphasis","512.7819815681441"
"original","glrlm","LongRunEmphasis","2.653886117658619"
"original","glrlm","LongRunHighGrayLevelEmphasis","1414.7037742456212"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.01948834245126661"
"original","glrlm","LowGrayLevelRunEmphasis","0.008444155365491245"
"original","glrlm","RunEntropy","5.2723050417876784"
"original","glrlm","RunLengthNonUniformity","2757.3129272988654"
"original","glrlm","RunLengthNonUniformityNormalized","0.587751974196421"
"original","glrlm","RunPercentage","0.7192881303813039"
"original","glrlm","RunVariance","0.7083847308740705"
"original","glrlm","ShortRunEmphasis","0.7946211746857597"
"original","glrlm","ShortRunHighGrayLevelEmphasis","401.3450849276804"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.006810429614715317"
"original","glszm","GrayLevelNonUniformity","106.87406616862327"
"original","glszm","GrayLevelNonUniformityNormalized","0.05702991791281924"
"original","glszm","GrayLevelVariance","35.816367377435874"
"original","glszm","HighGrayLevelZoneEmphasis","471.9663820704376"
"original","glszm","LargeAreaEmphasis","133.32123799359658"
"original","glszm","LargeAreaHighGrayLevelEmphasis","74542.87086446105"
"original","glszm","LargeAreaLowGrayLevelEmphasis","0.3770026096698692"
"original","glszm","LowGrayLevelZoneEmphasis","0.010247819749005821"
"original","glszm","SizeZoneNonUniformity","649.5357524012807"
"original","glszm","SizeZoneNonUniformityNormalized","0.3466039233731487"
"original","glszm","SmallAreaEmphasis","0.6097994084323998"
"original","glszm","SmallAreaHighGrayLevelEmphasis","272.16661730060036"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.005866296031932253"
"original","glszm","ZoneEntropy","6.548634476811216"
"original","glszm","ZonePercentage","0.288130381303813"
"original","glszm","ZoneVariance","121.2758195334915"
"original","ngtdm","Busyness","0.3836961200394548"
"original","ngtdm","Coarseness","0.0026079019590702092"
"original","ngtdm","Complexity","464.7448706155642"
"original","ngtdm","Contrast","0.042149200542602495"
"original","ngtdm","Strength","1.5653563764639018"
