"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1"
"diagnostics","Versions","PyRadiomics","v3.1.0.post2+g146e3bd"
"diagnostics","Versions","Numpy","1.26.4"
"diagnostics","Versions","SimpleITK","2.4.0rc2.dev213"
"diagnostics","Versions","PyWavelet","1.6.0"
"diagnostics","Versions","Python","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}}"
"diagnostics","Image-original","Hash","2bf2e8610750f2c10adf45ccd4b990e2480304f8"
"diagnostics","Image-original","Dimensionality","3D"
"diagnostics","Image-original","Spacing","(0.7656250000000001, 0.7656250000000003, 6.4500000598715586)"
"diagnostics","Image-original","Size","(260, 320, 25)"
"diagnostics","Image-original","Mean","110.79313317307692"
"diagnostics","Image-original","Minimum","0.0"
"diagnostics","Image-original","Maximum","895.0"
"diagnostics","Mask-original","Hash","5ee1182801a882684f18bc96523a3b9a0cc2dee1"
"diagnostics","Mask-original","Spacing","(0.7656250000000001, 0.7656250000000003, 6.4500000598715586)"
"diagnostics","Mask-original","Size","(260, 320, 25)"
"diagnostics","Mask-original","BoundingBox","(53, 127, 9, 52, 98, 1)"
"diagnostics","Mask-original","VoxelNum","3659"
"diagnostics","Mask-original","VolumeNum","1"
"diagnostics","Mask-original","CenterOfMassIndex","(77.8619841486745, 176.1101393823449, 9.0)"
"diagnostics","Mask-original","CenterOfMass","(-40.400797220171896, -12.280126555864257, 8.950740335285325)"
"original","firstorder","10Percentile","375.0"
"original","firstorder","90Percentile","644.0"
"original","firstorder","Energy","925790684.0"
"original","firstorder","Entropy","4.099007397017028"
"original","firstorder","InterquartileRange","137.0"
"original","firstorder","Kurtosis","5.75066108273084"
"original","firstorder","Maximum","740.0"
"original","firstorder","MeanAbsoluteDeviation","88.18535538655037"
"original","firstorder","Mean","488.6477179557256"
"original","firstorder","Median","486.0"
"original","firstorder","Minimum","0.0"
"original","firstorder","Range","740.0"
"original","firstorder","RobustMeanAbsoluteDeviation","58.063458109771474"
"original","firstorder","RootMeanSquared","503.0083545582495"
"original","firstorder","Skewness","-0.9629441096633832"
"original","firstorder","TotalEnergy","3500295720.5360622"
"original","firstorder","Uniformity","0.07016546784460231"
"original","firstorder","Variance","14240.812492059287"
"original","glcm","Autocorrelation","428.9866034267857"
"original","glcm","ClusterProminence","40314.911329515264"
"original","glcm","ClusterShade","-692.998617587013"
"original","glcm","ClusterTendency","84.66897698196104"
"original","glcm","Contrast","2.7415573987825175"
"original","glcm","Correlation","0.9370291300604519"
"original","glcm","DifferenceAverage","1.125882916683852"
"original","glcm","DifferenceEntropy","1.9812039789520048"
"original","glcm","DifferenceVariance","1.4489959444129201"
"original","glcm","Id","0.6064702566977722"
"original","glcm","Idm","0.5707186669197365"
"original","glcm","Idmn","0.9970140060754866"
"original","glcm","Idn","0.9651964657406227"
"original","glcm","Imc1","-0.38605135000345114"
"original","glcm","Imc2","0.9771619302029868"
"original","glcm","InverseVariance","0.4626834523533951"
"original","glcm","JointAverage","20.211455958347784"
"original","glcm","JointEnergy","0.01565213260057712"
"original","glcm","JointEntropy","6.591406503466813"
"original","glcm","MCC","0.9446305458633099"
"original","glcm","MaximumProbability","0.03944451093033846"
"original","glcm","SumAverage","40.422911916695554"
"original","glcm","SumEntropy","5.041264999045285"
"original","glcm","SumSquares","21.852633595185885"
"original","gldm","DependenceEntropy","6.734377545620798"
"original","gldm","DependenceNonUniformity","602.2899699371413"
"original","gldm","DependenceNonUniformityNormalized","0.16460507513996755"
"original","gldm","DependenceVariance","3.0413805924748667"
"original","gldm","GrayLevelNonUniformity","256.7354468433998"
"original","gldm","GrayLevelVariance","22.821403882992897"
"original","gldm","HighGrayLevelEmphasis","425.7455588958732"
"original","gldm","LargeDependenceEmphasis","15.4689805957912"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","6887.7646898059575"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.23242566163038889"
"original","gldm","LowGrayLevelEmphasis","0.012114898142478724"
"original","gldm","SmallDependenceEmphasis","0.21121863959212178"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","82.01681116931707"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0019882828684242597"
"original","glrlm","GrayLevelNonUniformity","170.6867992196742"
"original","glrlm","GrayLevelNonUniformityNormalized","0.06817015402212157"
"original","glrlm","GrayLevelVariance","23.771288979200996"
"original","glrlm","HighGrayLevelRunEmphasis","417.8761633070659"
"original","glrlm","LongRunEmphasis","2.9606952593049436"
"original","glrlm","LongRunHighGrayLevelEmphasis","1289.079554576033"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.03824109763373239"
"original","glrlm","LowGrayLevelRunEmphasis","0.01097066817540314"
"original","glrlm","RunEntropy","5.40089681463081"
"original","glrlm","RunLengthNonUniformity","1361.0385659246763"
"original","glrlm","RunLengthNonUniformityNormalized","0.5415172746331496"
"original","glrlm","RunPercentage","0.6843399836020772"
"original","glrlm","RunVariance","0.8083732277530755"
"original","glrlm","ShortRunEmphasis","0.7631288625650159"
"original","glrlm","ShortRunHighGrayLevelEmphasis","313.6897397918035"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.007457737849900884"
"original","glszm","GrayLevelNonUniformity","52.575482406356414"
"original","glszm","GrayLevelNonUniformityNormalized","0.0596770515395646"
"original","glszm","GrayLevelVariance","29.50937756470629"
"original","glszm","HighGrayLevelZoneEmphasis","385.69466515323495"
"original","glszm","LargeAreaEmphasis","69.2383654937571"
"original","glszm","LargeAreaHighGrayLevelEmphasis","32305.349602724178"
"original","glszm","LargeAreaLowGrayLevelEmphasis","0.5237073069988907"
"original","glszm","LowGrayLevelZoneEmphasis","0.010687861600824237"
"original","glszm","SizeZoneNonUniformity","243.48581157775254"
"original","glszm","SizeZoneNonUniformityNormalized","0.27637436047417996"
"original","glszm","SmallAreaEmphasis","0.5412380734791427"
"original","glszm","SmallAreaHighGrayLevelEmphasis","196.99582759829408"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.0047279841704705875"
"original","glszm","ZoneEntropy","6.764851430069024"
"original","glszm","ZonePercentage","0.24077616835200874"
"original","glszm","ZoneVariance","51.98900485852806"
"original","ngtdm","Busyness","0.21581196043718198"
"original","ngtdm","Coarseness","0.006619348691158699"
"original","ngtdm","Complexity","259.2377151973981"
"original","ngtdm","Contrast","0.033130517041781334"
"original","ngtdm","Strength","3.080930867522175"
